下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000250,M0005,"[[9495, 701], [9489, 704], [9488, 705], [9486, 706], [9483, 711], [9483, 712], [9482, 716], [9481, 719], [9480, 723], [9480, 726], [9479, 729], [9476, 733], [9470, 734], [9434, 726], [9422, 723], [9421, 723], [9407, 720], [9391, 716], [9375, 714], [9361, 712], [9348, 710], [9337, 709], [9327, 707], [9284, 707], [9276, 708], [9269, 709], [9263, 709], [9237, 713], [9222, 715], [9208, 717], [9193, 720], [9180, 721], [9167, 723], [9153, 725], [9138, 727], [9123, 728], [9096, 730], [9082, 731], [9067, 732], [9050, 733], [9032, 734], [9015, 734], [8981, 736], [8914, 736], [8910, 735], [8907, 730], [8882, 532], [8883, 528], [8886, 525], [8888, 524], [8916, 520], [8928, 519], [8944, 516], [8972, 513], [8999, 510], [9046, 505], [9093, 499], [9111, 497], [9129, 496], [9146, 494], [9161, 494], [9181, 493], [9191, 492], [9232, 492], [9259, 493], [9274, 493], [9287, 494], [9302, 495], [9323, 496], [9389, 502], [9405, 504], [9420, 506], [9452, 510], [9483, 515], [9517, 521], [9536, 525], [9545, 526], [9555, 528], [9568, 530], [9582, 526], [9590, 526], [9594, 527], [9599, 528], [9602, 528], [9607, 529], [9613, 530], [9626, 532], [9633, 533], [9639, 534], [9640, 534], [9648, 535], [9650, 535], [9657, 537], [9665, 539], [9672, 541], [9693, 546], [9703, 549], [9713, 551], [9722, 553], [9731, 556], [9767, 564], [9774, 565], [9782, 567], [9786, 569], [9788, 572], [9788, 576], [9785, 589], [9782, 601], [9775, 626], [9759, 678], [9751, 703], [9748, 716], [9744, 728], [9741, 738], [9738, 747], [9735, 757], [9733, 767], [9731, 770], [9727, 772], [9703, 775], [9699, 774], [9691, 770], [9683, 765], [9675, 761], [9674, 761], [9667, 756], [9655, 749], [9644, 742], [9630, 734], [9617, 727], [9602, 719], [9591, 713], [9576, 717], [9571, 716], [9556, 710], [9550, 708], [9529, 702], [9523, 701], [9515, 700], [9500, 700], [9497, 701]]"
L0005,s000251,M0005,"[[14214, 680], [14216, 683], [14217, 686], [14217, 791], [14216, 795], [14213, 797], [14210, 798], [14105, 798], [14101, 797], [14099, 794], [14098, 791], [14098, 686], [14099, 682], [14102, 680], [14105, 679], [14210, 679]]"
L0005,s000252,M0005,"[[2913, 448], [2916, 452], [2916, 453], [2918, 458], [2921, 460], [2923, 462], [2925, 465], [2930, 471], [2948, 486], [2956, 491], [2962, 494], [2965, 497], [2966, 501], [2964, 514], [2962, 518], [2959, 520], [2956, 520], [2947, 519], [2938, 519], [2920, 517], [2900, 516], [2880, 514], [2861, 513], [2845, 511], [2828, 509], [2812, 507], [2797, 506], [2785, 505], [2761, 505], [2747, 504], [2741, 504], [2734, 505], [2728, 505], [2722, 506], [2713, 506], [2705, 507], [2690, 509], [2674, 511], [2632, 517], [2615, 520], [2568, 528], [2521, 535], [2449, 547], [2425, 550], [2410, 553], [2402, 554], [2395, 554], [2389, 555], [2384, 555], [2378, 556], [2371, 556], [2367, 555], [2364, 550], [2360, 514], [2357, 496], [2355, 477], [2354, 460], [2352, 444], [2350, 412], [2349, 401], [2348, 391], [2347, 380], [2347, 345], [2346, 340], [2346, 317], [2347, 313], [2350, 310], [2353, 309], [2512, 309], [2527, 310], [2542, 310], [2562, 311], [2581, 312], [2593, 312], [2604, 313], [2627, 315], [2648, 316], [2669, 318], [2694, 320], [2746, 324], [2782, 328], [2820, 331], [2845, 333], [2859, 335], [2873, 336], [2888, 338], [2902, 339], [2906, 340], [2909, 345], [2910, 354], [2909, 357], [2909, 361], [2908, 365], [2906, 371], [2904, 383], [2903, 390], [2903, 396], [2902, 400], [2902, 411], [2904, 422], [2912, 446]]"
L0005,s000253,M0005,"[[16097, 1], [16099, 4], [16100, 7], [16100, 207], [16099, 211], [16096, 213], [16093, 214], [16023, 214], [16019, 213], [16017, 210], [16016, 207], [16016, 7], [16017, 3], [16020, 1], [16023, 0], [16093, 0]]"
L0005,s000254,M0005,"[[16097, 215], [16099, 218], [16100, 221], [16100, 421], [16099, 425], [16096, 427], [16093, 428], [16023, 428], [16019, 427], [16017, 424], [16016, 421], [16016, 221], [16017, 217], [16020, 215], [16023, 214], [16093, 214]]"
L0005,s000255,M0005,"[[15832, 982], [15834, 985], [15835, 988], [15835, 1128], [15834, 1132], [15831, 1134], [15828, 1135], [15758, 1135], [15754, 1134], [15752, 1131], [15751, 1128], [15751, 988], [15752, 984], [15755, 982], [15758, 981], [15828, 981]]"
L0005,s000256,M0005,"[[10079, 897], [10081, 900], [10086, 903], [10091, 908], [10093, 909], [10094, 909], [10098, 912], [10101, 916], [10100, 921], [10098, 925], [10097, 929], [10096, 930], [10093, 936], [10091, 941], [10092, 941], [10091, 945], [10090, 948], [10090, 956], [10089, 959], [10089, 968], [10090, 972], [10090, 974], [10091, 977], [10092, 982], [10096, 990], [10097, 993], [10100, 998], [10102, 1001], [10102, 1002], [10103, 1003], [10105, 1007], [10104, 1011], [10100, 1015], [10092, 1019], [10089, 1021], [10083, 1024], [10079, 1027], [10076, 1029], [10071, 1034], [10069, 1038], [10064, 1043], [10060, 1045], [10056, 1044], [10039, 1035], [9926, 974], [9923, 971], [9922, 968], [9922, 955], [9923, 951], [9925, 949], [10028, 873], [10044, 861], [10048, 860], [10051, 861], [10053, 862], [10055, 864], [10058, 865], [10061, 869], [10062, 873], [10064, 876], [10070, 888]]"
L0005,s000257,M0005,"[[15998, 1], [16000, 4], [16001, 7], [16001, 147], [16000, 151], [15997, 153], [15994, 154], [15924, 154], [15920, 153], [15918, 150], [15917, 147], [15917, 7], [15918, 3], [15921, 1], [15924, 0], [15994, 0]]"
L0005,s000258,M0005,"[[7734, 427], [7712, 412], [7709, 411], [7675, 411], [7667, 410], [7327, 410], [7323, 409], [7321, 406], [7320, 403], [7320, 196], [7321, 192], [7324, 190], [7327, 189], [7342, 189], [7346, 190], [7360, 190], [7363, 191], [7382, 191], [7387, 192], [7403, 192], [7409, 193], [7419, 193], [7431, 194], [7444, 194], [7457, 195], [7470, 195], [7483, 196], [7496, 196], [7523, 198], [7536, 198], [7550, 199], [7563, 200], [7575, 200], [7599, 202], [7622, 202], [7634, 201], [7645, 201], [7656, 200], [7675, 198], [7685, 196], [7713, 192], [7727, 189], [7740, 186], [7759, 182], [7778, 177], [7788, 174], [7814, 167], [7839, 159], [7847, 157], [7854, 155], [7877, 147], [7888, 143], [7921, 134], [7925, 134], [7928, 136], [7930, 139], [7932, 144], [7936, 144], [7939, 143], [7943, 142], [7947, 142], [7956, 140], [7965, 139], [7975, 137], [7987, 135], [8000, 133], [8009, 131], [8019, 129], [8035, 125], [8050, 121], [8059, 119], [8069, 116], [8078, 114], [8088, 112], [8113, 112], [8117, 113], [8120, 117], [8121, 121], [8122, 126], [8127, 146], [8129, 158], [8133, 170], [8136, 182], [8140, 197], [8144, 211], [8149, 229], [8151, 237], [8154, 247], [8164, 277], [8167, 285], [8166, 285], [8169, 291], [8173, 305], [8174, 309], [8172, 313], [8169, 316], [8168, 318], [8165, 321], [8164, 323], [8161, 327], [8158, 333], [8155, 345], [8153, 352], [8152, 362], [8151, 374], [8151, 385], [8150, 391], [8150, 436], [8148, 439], [8145, 442], [8134, 442], [8125, 443], [8109, 443], [8098, 444], [8088, 444], [8078, 445], [8001, 445], [7959, 443], [7940, 442], [7922, 441], [7877, 438], [7850, 436], [7829, 434], [7787, 432], [7767, 430], [7760, 430], [7753, 429], [7744, 429], [7740, 428], [7738, 428]]"
L0005,s000259,M0005,"[[5672, 618], [5668, 617], [5665, 615], [5664, 611], [5663, 412], [5664, 408], [5667, 406], [5670, 405], [5679, 405], [5688, 406], [5707, 406], [5726, 407], [5775, 407], [5805, 406], [5857, 406], [5874, 405], [5903, 405], [5931, 404], [5954, 403], [5976, 402], [5998, 402], [6019, 401], [6044, 400], [6068, 399], [6110, 398], [6166, 396], [6188, 394], [6223, 392], [6283, 388], [6321, 386], [6334, 385], [6353, 383], [6372, 382], [6402, 379], [6436, 376], [6453, 374], [6470, 373], [6491, 371], [6501, 370], [6512, 369], [6513, 369], [6526, 367], [6531, 366], [6537, 365], [6543, 365], [6546, 364], [6552, 364], [6557, 365], [6739, 413], [6743, 415], [6745, 420], [6745, 425], [6744, 428], [6744, 431], [6743, 435], [6741, 450], [6740, 456], [6740, 461], [6738, 471], [6735, 501], [6735, 502], [6734, 512], [6732, 538], [6732, 609], [6731, 613], [6728, 615], [6725, 616], [6724, 616], [6721, 617], [6712, 617], [6697, 618], [6689, 618], [6680, 619], [6665, 619], [6649, 620], [6633, 620], [6617, 621], [6596, 622], [6585, 623], [6577, 624], [6573, 625], [6571, 625], [6566, 626], [6560, 627], [6545, 632], [6543, 634], [6537, 638], [6533, 642], [6531, 646], [6527, 656], [6524, 659], [6520, 660], [6495, 657], [6471, 654], [6445, 651], [6420, 648], [6373, 643], [6356, 641], [6340, 640], [6330, 639], [6308, 637], [6278, 635], [6235, 632], [6193, 630], [6164, 628], [6139, 627], [6115, 626], [6061, 624], [5999, 622], [5967, 621], [5855, 617], [5692, 617], [5685, 618]]"
L0005,s000260,M0005,"[[288, 1056], [269, 1058], [216, 1061], [166, 1065], [149, 1066], [113, 1068], [61, 1068], [55, 1069], [25, 1069], [21, 1068], [16, 1068], [12, 1067], [10, 1064], [9, 1061], [9, 1055], [8, 1048], [7, 1040], [7, 1033], [6, 1018], [5, 1010], [4, 1003], [4, 994], [2, 976], [2, 967], [1, 958], [1, 928], [0, 926], [0, 922], [1, 918], [4, 916], [7, 915], [32, 915], [41, 914], [80, 914], [89, 915], [165, 915], [179, 916], [193, 916], [229, 918], [243, 919], [258, 920], [280, 921], [293, 922], [307, 924], [329, 926], [339, 927], [350, 928], [375, 930], [390, 931], [392, 931], [409, 933], [446, 936], [468, 938], [482, 939], [521, 942], [525, 944], [527, 948], [528, 957], [528, 963], [527, 966], [524, 978], [523, 983], [523, 1001], [524, 1005], [525, 1008], [526, 1010], [527, 1015], [528, 1017], [530, 1022], [532, 1026], [535, 1029], [537, 1032], [540, 1036], [547, 1043], [552, 1046], [557, 1050], [569, 1056], [574, 1059], [576, 1062], [577, 1066], [576, 1079], [575, 1082], [571, 1085], [568, 1085], [561, 1084], [554, 1084], [539, 1082], [526, 1081], [514, 1079], [499, 1077], [485, 1074], [437, 1065], [422, 1063], [386, 1057], [362, 1055], [349, 1054], [319, 1054], [308, 1055]]"
L0005,s000261,M0005,"[[4947, 994], [4953, 996], [4959, 997], [4963, 998], [4965, 998], [4968, 999], [4970, 999], [4972, 1000], [5020, 1006], [5067, 1013], [5115, 1020], [5162, 1027], [5166, 1029], [5168, 1032], [5168, 1036], [5162, 1056], [5161, 1061], [5160, 1070], [5158, 1082], [5156, 1096], [5155, 1104], [5154, 1113], [5154, 1124], [5153, 1128], [5153, 1132], [5151, 1139], [5150, 1146], [5146, 1168], [5144, 1181], [5142, 1198], [5141, 1207], [5140, 1211], [5139, 1216], [5138, 1224], [5136, 1232], [5136, 1233], [5134, 1239], [5132, 1250], [5131, 1257], [5130, 1263], [5129, 1270], [5129, 1275], [5127, 1283], [5127, 1284], [5126, 1288], [5123, 1290], [5120, 1291], [5108, 1291], [5100, 1292], [5032, 1292], [5021, 1291], [5010, 1291], [4998, 1290], [4985, 1289], [4984, 1289], [4972, 1287], [4955, 1286], [4941, 1284], [4928, 1282], [4906, 1278], [4890, 1276], [4889, 1276], [4886, 1275], [4885, 1275], [4844, 1269], [4803, 1262], [4761, 1256], [4741, 1253], [4721, 1251], [4701, 1248], [4699, 1248], [4664, 1244], [4624, 1240], [4603, 1238], [4582, 1237], [4563, 1235], [4543, 1234], [4517, 1233], [4490, 1231], [4440, 1229], [4390, 1228], [4368, 1227], [4312, 1225], [4236, 1223], [4210, 1223], [4185, 1222], [4141, 1222], [4127, 1221], [4090, 1221], [4083, 1222], [4047, 1222], [4043, 1221], [4041, 1218], [4040, 1215], [4042, 977], [4043, 973], [4046, 971], [4049, 970], [4054, 970], [4060, 971], [4186, 971], [4204, 970], [4237, 970], [4253, 969], [4284, 969], [4310, 968], [4341, 967], [4368, 966], [4396, 965], [4458, 963], [4503, 961], [4543, 959], [4573, 957], [4587, 956], [4600, 955], [4617, 954], [4633, 952], [4647, 951], [4686, 945], [4696, 943], [4722, 937], [4736, 934], [4749, 930], [4764, 926], [4778, 921], [4793, 916], [4793, 917], [4812, 909], [4833, 901], [4853, 893], [4866, 887], [4873, 885], [4879, 882], [4883, 881], [4888, 884], [4894, 893], [4895, 894], [4897, 899], [4897, 904], [4898, 907], [4898, 911], [4899, 914], [4899, 921], [4900, 925], [4901, 935], [4902, 944], [4904, 952], [4905, 955], [4906, 957], [4907, 958], [4908, 963], [4912, 969], [4914, 974], [4922, 982], [4928, 986], [4942, 993]]"
L0005,s000262,M0005,"[[14034, 1], [14037, 6], [14038, 11], [14038, 18], [14040, 34], [14041, 41], [14041, 46], [14042, 50], [14042, 53], [14043, 55], [14042, 59], [14040, 62], [14036, 63], [13796, 64], [13792, 63], [13791, 61], [13783, 51], [13781, 48], [13783, 42], [13790, 35], [13791, 33], [13793, 30], [13794, 28], [13796, 25], [13797, 23], [13798, 20], [13799, 18], [13800, 15], [13803, 12], [13811, 8], [13816, 7], [13818, 6], [13830, 2], [13831, 1], [13835, 0], [14030, 0]]"
L0005,s000263,M0005,"[[11990, 911], [11992, 914], [11993, 917], [11993, 957], [11992, 961], [11989, 963], [11986, 964], [11786, 964], [11782, 963], [11780, 960], [11779, 957], [11779, 917], [11780, 913], [11783, 911], [11786, 910], [11986, 910]]"
L0005,s000264,M0005,"[[11082, 280], [11084, 283], [11085, 286], [11085, 326], [11084, 330], [11081, 332], [11078, 333], [10778, 333], [10774, 332], [10772, 329], [10771, 326], [10771, 286], [10772, 282], [10775, 280], [10778, 279], [11078, 279]]"
L0005,s000265,M0005,"[[12506, 1], [12508, 4], [12509, 7], [12509, 47], [12508, 51], [12505, 53], [12502, 54], [12202, 54], [12198, 53], [12196, 50], [12195, 47], [12195, 7], [12196, 3], [12199, 1], [12202, 0], [12502, 0]]"
L0005,s000266,M0005,"[[14949, 471], [14970, 473], [14992, 474], [15013, 475], [15035, 476], [15055, 477], [15076, 477], [15109, 478], [15140, 478], [15153, 477], [15202, 477], [15211, 476], [15241, 476], [15248, 475], [15270, 475], [15274, 474], [15278, 474], [15282, 477], [15283, 481], [15283, 483], [15258, 568], [15253, 608], [15251, 612], [15246, 614], [15068, 614], [15055, 613], [15041, 613], [15023, 611], [15005, 610], [14995, 609], [14984, 608], [14956, 604], [14955, 604], [14942, 602], [14929, 599], [14905, 595], [14901, 593], [14899, 590], [14895, 589], [14883, 587], [14860, 584], [14839, 581], [14829, 580], [14819, 578], [14801, 574], [14782, 571], [14756, 565], [14742, 561], [14729, 558], [14716, 554], [14714, 554], [14701, 549], [14690, 545], [14678, 541], [14656, 533], [14647, 529], [14637, 525], [14628, 521], [14618, 517], [14609, 513], [14591, 503], [14590, 502], [14574, 490], [14567, 483], [14563, 477], [14561, 475], [14559, 472], [14558, 470], [14557, 466], [14554, 457], [14554, 453], [14553, 450], [14553, 421], [14554, 417], [14554, 413], [14555, 409], [14556, 406], [14556, 405], [14557, 402], [14557, 401], [14558, 397], [14561, 395], [14566, 394], [14584, 399], [14600, 403], [14602, 403], [14638, 413], [14671, 421], [14705, 430], [14727, 435], [14750, 441], [14762, 444], [14775, 446], [14784, 448], [14794, 450], [14806, 452], [14821, 455], [14837, 458], [14855, 461], [14874, 464], [14931, 470]]"
L0005,s000267,M0005,"[[2329, 1097], [2331, 1100], [2332, 1103], [2332, 1193], [2331, 1197], [2328, 1199], [2325, 1200], [2130, 1200], [2126, 1199], [2124, 1196], [2123, 1193], [2123, 1103], [2124, 1099], [2127, 1097], [2130, 1096], [2325, 1096]]"
L0005,s000268,M0005,"[[594, 1], [596, 4], [597, 7], [597, 72], [596, 76], [593, 78], [590, 79], [7, 79], [3, 78], [1, 75], [0, 72], [0, 7], [1, 3], [4, 1], [7, 0], [590, 0]]"
L0005,s000269,M0005,"[[12115, 1527], [12109, 1532], [12108, 1534], [12105, 1537], [12103, 1541], [12099, 1550], [12098, 1552], [12096, 1555], [12090, 1556], [12081, 1554], [12071, 1553], [12052, 1550], [12034, 1547], [12017, 1545], [11997, 1543], [11971, 1541], [11959, 1540], [11948, 1540], [11935, 1539], [11887, 1539], [11875, 1540], [11869, 1540], [11851, 1541], [11838, 1541], [11796, 1544], [11770, 1546], [11768, 1546], [11742, 1549], [11729, 1550], [11716, 1552], [11713, 1552], [11706, 1553], [11696, 1555], [11685, 1556], [11675, 1558], [11636, 1570], [11632, 1569], [11629, 1567], [11628, 1563], [11628, 1562], [11626, 1556], [11626, 1551], [11624, 1542], [11621, 1533], [11615, 1503], [11609, 1480], [11606, 1468], [11604, 1457], [11598, 1435], [11596, 1425], [11593, 1416], [11593, 1415], [11590, 1404], [11589, 1398], [11587, 1393], [11586, 1387], [11584, 1380], [11583, 1374], [11581, 1367], [11581, 1363], [11584, 1359], [11586, 1358], [11589, 1357], [11593, 1356], [11596, 1356], [11599, 1355], [11601, 1354], [11605, 1354], [11610, 1353], [11622, 1350], [11625, 1350], [11639, 1346], [11640, 1346], [11647, 1345], [11654, 1343], [11663, 1341], [11665, 1341], [11671, 1339], [11687, 1335], [11704, 1331], [11712, 1329], [11721, 1327], [11728, 1325], [11736, 1323], [11743, 1321], [11744, 1321], [11751, 1320], [11755, 1321], [11759, 1325], [11769, 1356], [11773, 1355], [11784, 1353], [11795, 1350], [11802, 1349], [11805, 1348], [11806, 1347], [11832, 1341], [11859, 1335], [11876, 1332], [11893, 1328], [11910, 1325], [11928, 1322], [11944, 1320], [11960, 1317], [11976, 1315], [11978, 1315], [11995, 1314], [12012, 1312], [12030, 1311], [12065, 1309], [12089, 1308], [12103, 1307], [12117, 1307], [12146, 1306], [12217, 1306], [12221, 1307], [12223, 1310], [12224, 1312], [12225, 1320], [12226, 1321], [12230, 1324], [12242, 1336], [12254, 1351], [12256, 1354], [12256, 1355], [12258, 1358], [12258, 1359], [12260, 1364], [12261, 1367], [12263, 1375], [12265, 1380], [12266, 1383], [12266, 1388], [12267, 1390], [12267, 1414], [12266, 1419], [12266, 1424], [12265, 1429], [12263, 1434], [12262, 1438], [12261, 1441], [12260, 1442], [12257, 1448], [12257, 1449], [12254, 1453], [12252, 1456], [12252, 1457], [12249, 1461], [12233, 1477], [12227, 1481], [12222, 1484], [12217, 1488], [12207, 1493], [12206, 1493], [12202, 1495], [12199, 1497], [12195, 1498], [12188, 1501], [12176, 1505], [12168, 1508], [12167, 1509], [12159, 1511], [12146, 1515], [12133, 1520], [12123, 1523], [12116, 1526]]"
L0005,s000270,M0005,"[[5459, 907], [5463, 908], [5466, 912], [5466, 914], [5465, 939], [5464, 943], [5460, 946], [5458, 946], [5145, 929], [5141, 928], [5138, 924], [5138, 922], [5139, 897], [5140, 893], [5144, 890], [5146, 890]]"
L0005,s000271,M0005,"[[16340, 375], [16342, 378], [16343, 382], [16316, 516], [16314, 520], [16310, 522], [16255, 529], [16251, 528], [16248, 525], [16247, 521], [16277, 380], [16279, 376], [16284, 374], [16336, 374]]"
L0005,s000272,M0005,"[[10419, 356], [10437, 347], [10439, 345], [10442, 344], [10443, 343], [10449, 340], [10453, 341], [10456, 343], [10458, 346], [10459, 348], [10460, 351], [10467, 365], [10471, 374], [10472, 376], [10476, 385], [10480, 396], [10488, 416], [10497, 438], [10500, 448], [10504, 456], [10504, 460], [10506, 463], [10509, 470], [10511, 476], [10514, 482], [10515, 486], [10513, 490], [10510, 492], [10507, 493], [10504, 493], [10501, 494], [10498, 494], [10492, 495], [10489, 496], [10487, 497], [10481, 498], [10477, 499], [10474, 500], [10470, 502], [10466, 506], [10466, 507], [10465, 509], [10465, 513], [10463, 524], [10461, 534], [10460, 540], [10460, 544], [10459, 549], [10458, 553], [10456, 594], [10455, 598], [10450, 601], [10443, 602], [10435, 603], [10428, 603], [10420, 604], [10411, 606], [10403, 607], [10313, 617], [10300, 618], [10287, 620], [10261, 622], [10243, 624], [10223, 625], [10205, 625], [10187, 626], [10186, 626], [10164, 625], [10142, 625], [10134, 624], [10125, 624], [10116, 623], [10106, 622], [10102, 621], [10100, 618], [10079, 618], [10051, 617], [10037, 617], [9967, 612], [9952, 610], [9928, 607], [9919, 606], [9918, 606], [9902, 603], [9883, 599], [9865, 595], [9857, 593], [9856, 593], [9848, 590], [9833, 586], [9822, 582], [9811, 579], [9802, 575], [9793, 572], [9775, 563], [9770, 560], [9766, 556], [9760, 552], [9757, 549], [9755, 546], [9752, 542], [9752, 541], [9750, 536], [9748, 532], [9744, 520], [9743, 518], [9742, 513], [9741, 510], [9720, 509], [9716, 508], [9713, 504], [9713, 501], [9728, 359], [9730, 356], [9735, 353], [9746, 353], [9757, 354], [9779, 354], [9795, 355], [9815, 356], [9835, 356], [9854, 357], [9874, 358], [9895, 359], [9916, 361], [9937, 362], [9975, 366], [9983, 366], [10006, 369], [10011, 367], [10015, 367], [10022, 369], [10040, 372], [10056, 376], [10072, 379], [10078, 380], [10083, 380], [10088, 381], [10102, 381], [10112, 382], [10121, 381], [10134, 381], [10146, 379], [10161, 377], [10175, 375], [10190, 373], [10204, 370], [10219, 367], [10227, 366], [10234, 364], [10244, 362], [10249, 362], [10254, 361], [10258, 362], [10261, 365], [10263, 369], [10264, 370], [10265, 376], [10272, 387], [10274, 388], [10276, 391], [10278, 392], [10281, 393], [10283, 394], [10285, 394], [10288, 395], [10293, 396], [10311, 396], [10323, 394], [10346, 388], [10354, 385], [10363, 382], [10372, 378], [10385, 373], [10397, 367], [10404, 364], [10414, 359]]"
L0005,s000273,M0005,"[[8796, 289], [8798, 292], [8799, 295], [8799, 363], [8798, 367], [8795, 369], [8792, 370], [8590, 370], [8586, 369], [8584, 366], [8583, 363], [8583, 295], [8584, 291], [8587, 289], [8590, 288], [8792, 288]]"
L0005,s000274,M0005,"[[10906, 851], [10908, 854], [10909, 857], [10909, 917], [10908, 921], [10905, 923], [10902, 924], [10769, 924], [10765, 923], [10763, 920], [10762, 917], [10762, 857], [10763, 853], [10766, 851], [10769, 850], [10902, 850]]"
